"","cbsa_name","cbsa_code","tech_name","lq","div","ubi","KCI","TCI"
"240","New York-Newark-Jersey City, NY-NJ-PA","35620"," online portals",1.49614655716993,154,21,80.3744163368182,44.1428571428571
"241","New York-Newark-Jersey City, NY-NJ-PA","35620"," air transportation",1.49614655716993,154,8,80.3744163368182,70.375
"242","New York-Newark-Jersey City, NY-NJ-PA","35620"," android",1.49614655716993,154,5,80.3744163368182,130.2
"243","New York-Newark-Jersey City, NY-NJ-PA","35620"," database",1.49614655716993,154,14,80.3744163368182,72
"244","New York-Newark-Jersey City, NY-NJ-PA","35620"," lighting",1.49614655716993,154,5,80.3744163368182,94.4
"245","New York-Newark-Jersey City, NY-NJ-PA","35620"," motion capture",1.49614655716993,154,4,80.3744163368182,109
"246","New York-Newark-Jersey City, NY-NJ-PA","35620"," procurement",1.49614655716993,154,7,80.3744163368182,80.5714285714286
"247","New York-Newark-Jersey City, NY-NJ-PA","35620"," quantum computing",1.49614655716993,154,4,80.3744163368182,115
"248","New York-Newark-Jersey City, NY-NJ-PA","35620"," reputation",1.49614655716993,154,3,80.3744163368182,131
"249","New York-Newark-Jersey City, NY-NJ-PA","35620"," satellite communication",1.49614655716993,154,5,80.3744163368182,87.4
"250","New York-Newark-Jersey City, NY-NJ-PA","35620","crm",1.49614655716993,154,5,80.3744163368182,63.8
"251","New York-Newark-Jersey City, NY-NJ-PA","35620"," brand marketing",1.43860245881724,154,12,80.3744163368182,77.0833333333333
"252","New York-Newark-Jersey City, NY-NJ-PA","35620"," shipping",1.42490148301898,154,10,80.3744163368182,70.6
"253","New York-Newark-Jersey City, NY-NJ-PA","35620"," search engine",1.41527377029588,154,14,80.3744163368182,70.7142857142857
"254","New York-Newark-Jersey City, NY-NJ-PA","35620"," iaas",1.40263739734681,154,9,80.3744163368182,104.111111111111
"255","New York-Newark-Jersey City, NY-NJ-PA","35620"," organic food",1.40263739734681,154,8,80.3744163368182,76.75
"256","New York-Newark-Jersey City, NY-NJ-PA","35620"," privacy",1.40263739734681,154,7,80.3744163368182,94.8571428571429
"257","New York-Newark-Jersey City, NY-NJ-PA","35620"," agtech",1.36013323379085,154,8,80.3744163368182,80.25
"258","New York-Newark-Jersey City, NY-NJ-PA","35620"," delivery service",1.36013323379085,154,8,80.3744163368182,76.25
"259","New York-Newark-Jersey City, NY-NJ-PA","35620"," messaging",1.36013323379085,154,19,80.3744163368182,64.3684210526316
"260","New York-Newark-Jersey City, NY-NJ-PA","35620"," mhealth",1.36013323379085,154,21,80.3744163368182,49.8095238095238
"261","New York-Newark-Jersey City, NY-NJ-PA","35620"," training",1.36013323379085,154,7,80.3744163368182,78
"262","New York-Newark-Jersey City, NY-NJ-PA","35620","banking",1.36013323379085,154,10,80.3744163368182,44
"263","New York-Newark-Jersey City, NY-NJ-PA","35620","finance",1.36013323379085,154,10,80.3744163368182,54.2
"264","New York-Newark-Jersey City, NY-NJ-PA","35620"," analytics",1.35068786411174,154,18,80.3744163368182,60.3333333333333
"265","New York-Newark-Jersey City, NY-NJ-PA","35620"," therapeutics",1.32990805081772,154,24,80.3744163368182,39.75
"266","New York-Newark-Jersey City, NY-NJ-PA","35620"," location based services",1.32012931514994,154,19,80.3744163368182,60.7368421052632
"267","New York-Newark-Jersey City, NY-NJ-PA","35620"," predictive analytics",1.29767813632086,154,27,80.3744163368182,46.1111111111111
"268","New York-Newark-Jersey City, NY-NJ-PA","35620"," email",1.28978151480166,154,11,80.3744163368182,81.1818181818182
"269","New York-Newark-Jersey City, NY-NJ-PA","35620"," mobile payments",1.27719828051092,154,16,80.3744163368182,60.3125
"270","New York-Newark-Jersey City, NY-NJ-PA","35620"," retail technology",1.26298085994864,154,22,80.3744163368182,54.1818181818182
"271","New York-Newark-Jersey City, NY-NJ-PA","35620"," embedded systems",1.24678879764161,154,5,80.3744163368182,105
"272","New York-Newark-Jersey City, NY-NJ-PA","35620"," fantasy sports",1.24678879764161,154,5,80.3744163368182,62.2
"273","New York-Newark-Jersey City, NY-NJ-PA","35620"," gift card",1.24678879764161,154,4,80.3744163368182,100.75
"274","New York-Newark-Jersey City, NY-NJ-PA","35620"," grocery",1.24678879764161,154,10,80.3744163368182,59.9
"275","New York-Newark-Jersey City, NY-NJ-PA","35620"," scheduling",1.24678879764161,154,6,80.3744163368182,90.3333333333333
"276","New York-Newark-Jersey City, NY-NJ-PA","35620"," simulation",1.24678879764161,154,4,80.3744163368182,96
"277","New York-Newark-Jersey City, NY-NJ-PA","35620","advanced materials",1.24678879764161,154,6,80.3744163368182,54.5
"278","New York-Newark-Jersey City, NY-NJ-PA","35620","business intelligence",1.24678879764161,154,6,80.3744163368182,85.8333333333333
"279","New York-Newark-Jersey City, NY-NJ-PA","35620"," clinical trials",1.22134412830198,154,18,80.3744163368182,52.4444444444444
"280","New York-Newark-Jersey City, NY-NJ-PA","35620"," information services",1.19514665809432,154,42,80.3744163368182,28.2857142857143
"281","New York-Newark-Jersey City, NY-NJ-PA","35620"," data visualization",1.1925805890485,154,16,80.3744163368182,68.6875
"282","New York-Newark-Jersey City, NY-NJ-PA","35620"," edtech",1.1925805890485,154,19,80.3744163368182,60.7894736842105
"283","New York-Newark-Jersey City, NY-NJ-PA","35620"," file sharing",1.18116833460784,154,8,80.3744163368182,67.5
"284","New York-Newark-Jersey City, NY-NJ-PA","35620","cloud computing",1.18116833460784,154,13,80.3744163368182,54.0769230769231
"285","New York-Newark-Jersey City, NY-NJ-PA","35620"," email marketing",1.15088196705379,154,13,80.3744163368182,61.6923076923077
"286","New York-Newark-Jersey City, NY-NJ-PA","35620"," lead generation",1.15088196705379,154,13,80.3744163368182,78.3076923076923
"287","New York-Newark-Jersey City, NY-NJ-PA","35620"," management information systems",1.15088196705379,154,6,80.3744163368182,96.8333333333333
"288","New York-Newark-Jersey City, NY-NJ-PA","35620"," marketing automation",1.15088196705379,154,28,80.3744163368182,47.1785714285714
"289","New York-Newark-Jersey City, NY-NJ-PA","35620","aerospace",1.15088196705379,154,12,80.3744163368182,41.4166666666667
"290","New York-Newark-Jersey City, NY-NJ-PA","35620"," mobile apps",1.14056015569008,154,42,80.3744163368182,32.9523809523809
"291","New York-Newark-Jersey City, NY-NJ-PA","35620"," machine learning",1.1165272814701,154,29,80.3744163368182,37.2758620689655
"292","New York-Newark-Jersey City, NY-NJ-PA","35620"," identity management",1.10825670901476,154,12,80.3744163368182,81.6666666666667
"293","New York-Newark-Jersey City, NY-NJ-PA","35620"," productivity tools",1.10825670901476,154,9,80.3744163368182,63.7777777777778
"294","New York-Newark-Jersey City, NY-NJ-PA","35620"," logistics",1.09269130579826,154,23,80.3744163368182,50
"295","New York-Newark-Jersey City, NY-NJ-PA","35620"," renewable energy",1.08273764005719,154,32,80.3744163368182,40.28125
"296","New York-Newark-Jersey City, NY-NJ-PA","35620"," contact management",1.06867611226424,154,7,80.3744163368182,98.4285714285714
"297","New York-Newark-Jersey City, NY-NJ-PA","35620"," crm",1.06867611226424,154,17,80.3744163368182,56.2941176470588
"298","New York-Newark-Jersey City, NY-NJ-PA","35620"," employee benefits",1.06867611226424,154,6,80.3744163368182,127.833333333333
"299","New York-Newark-Jersey City, NY-NJ-PA","35620"," enterprise resource planning (erp)",1.06867611226424,154,5,80.3744163368182,131.4
"300","New York-Newark-Jersey City, NY-NJ-PA","35620"," film production",1.06867611226424,154,4,80.3744163368182,128
"301","New York-Newark-Jersey City, NY-NJ-PA","35620"," incubators",1.06867611226424,154,6,80.3744163368182,108.833333333333
"302","New York-Newark-Jersey City, NY-NJ-PA","35620"," optical communication",1.06867611226424,154,5,80.3744163368182,135.2
"303","New York-Newark-Jersey City, NY-NJ-PA","35620"," video on demand",1.06867611226424,154,4,80.3744163368182,128
"304","New York-Newark-Jersey City, NY-NJ-PA","35620"," web apps",1.06867611226424,154,6,80.3744163368182,74
"305","New York-Newark-Jersey City, NY-NJ-PA","35620","cyber security",1.06867611226424,154,6,80.3744163368182,80.6666666666667
"306","New York-Newark-Jersey City, NY-NJ-PA","35620"," saas",1.06472536878082,154,59,80.3744163368182,28.4915254237288
"307","New York-Newark-Jersey City, NY-NJ-PA","35620"," sales automation",1.03899066470134,154,14,80.3744163368182,66.9285714285714
"308","New York-Newark-Jersey City, NY-NJ-PA","35620"," insurance",1.03693325744451,154,29,80.3744163368182,46.3793103448276
"309","New York-Newark-Jersey City, NY-NJ-PA","35620"," big data",1.02443155984565,154,36,80.3744163368182,37.8888888888889
"310","New York-Newark-Jersey City, NY-NJ-PA","35620"," fraud detection",1.02009992534313,154,8,80.3744163368182,98
"311","New York-Newark-Jersey City, NY-NJ-PA","35620"," nanotechnology",1.02009992534313,154,15,80.3744163368182,59.1333333333333
"312","New York-Newark-Jersey City, NY-NJ-PA","35620"," personal finance",1.02009992534313,154,9,80.3744163368182,76
"313","Los Angeles-Long Beach-Anaheim, CA","31080"," film",8.92657922508669,137,3,77.966930865915,149.666666666667
"314","Los Angeles-Long Beach-Anaheim, CA","31080"," freight service",8.03392130257802,137,2,77.966930865915,120.5
"315","Los Angeles-Long Beach-Anaheim, CA","31080"," rehabilitation",8.03392130257802,137,3,77.966930865915,80.3333333333333
"316","Los Angeles-Long Beach-Anaheim, CA","31080"," film production",6.88621825935259,137,4,77.966930865915,128
"317","Los Angeles-Long Beach-Anaheim, CA","31080"," video on demand",6.88621825935259,137,4,77.966930865915,128
"318","Los Angeles-Long Beach-Anaheim, CA","31080","broadcasting",6.42713704206241,137,4,77.966930865915,74.75
"319","Los Angeles-Long Beach-Anaheim, CA","31080"," organic",4.94395157081724,137,7,77.966930865915,60.4285714285714
"320","Los Angeles-Long Beach-Anaheim, CA","31080"," incubators",4.59081217290172,137,6,77.966930865915,108.833333333333
"321","Los Angeles-Long Beach-Anaheim, CA","31080"," pc games",4.38213889231528,137,6,77.966930865915,74.3333333333333
"322","Los Angeles-Long Beach-Anaheim, CA","31080"," tv",4.38213889231528,137,7,77.966930865915,81.7142857142857
"323","Los Angeles-Long Beach-Anaheim, CA","31080"," cosmetic surgery",4.01696065128901,137,4,77.966930865915,82.75
"324","Los Angeles-Long Beach-Anaheim, CA","31080"," dietary supplements",4.01696065128901,137,6,77.966930865915,51.1666666666667
"325","Los Angeles-Long Beach-Anaheim, CA","31080"," ride sharing",4.01696065128901,137,6,77.966930865915,86.6666666666667
"326","Los Angeles-Long Beach-Anaheim, CA","31080"," sms",4.01696065128901,137,4,77.966930865915,93.75
"327","Los Angeles-Long Beach-Anaheim, CA","31080"," task management",4.01696065128901,137,4,77.966930865915,120.5
"328","Los Angeles-Long Beach-Anaheim, CA","31080","ad network",4.01696065128901,137,4,77.966930865915,77.5
"329","Los Angeles-Long Beach-Anaheim, CA","31080","medical device",4.01696065128901,137,4,77.966930865915,73.75
"330","Los Angeles-Long Beach-Anaheim, CA","31080"," credit",3.78066884827201,137,4,77.966930865915,107.25
"331","Los Angeles-Long Beach-Anaheim, CA","31080"," wireless",3.57063169003467,137,7,77.966930865915,66.4285714285714
"332","Los Angeles-Long Beach-Anaheim, CA","31080"," audio",3.44310912967629,137,6,77.966930865915,94.6666666666667
"333","Los Angeles-Long Beach-Anaheim, CA","31080"," brand marketing",3.39896670493685,137,12,77.966930865915,77.0833333333333
"334","Los Angeles-Long Beach-Anaheim, CA","31080"," aerospace",3.21356852103121,137,4,77.966930865915,40
"335","Los Angeles-Long Beach-Anaheim, CA","31080"," leasing",3.21356852103121,137,5,77.966930865915,68
"336","Los Angeles-Long Beach-Anaheim, CA","31080"," mmo games",3.21356852103121,137,3,77.966930865915,135.333333333333
"337","Los Angeles-Long Beach-Anaheim, CA","31080"," nfc",3.21356852103121,137,4,77.966930865915,71.5
"338","Los Angeles-Long Beach-Anaheim, CA","31080"," online games",3.21356852103121,137,10,77.966930865915,76.8
"339","Los Angeles-Long Beach-Anaheim, CA","31080"," social media advertising",3.21356852103121,137,6,77.966930865915,110.166666666667
"340","Los Angeles-Long Beach-Anaheim, CA","31080"," space travel",3.21356852103121,137,4,77.966930865915,108.5
"341","Los Angeles-Long Beach-Anaheim, CA","31080","crm",3.21356852103121,137,5,77.966930865915,63.8
"342","Los Angeles-Long Beach-Anaheim, CA","31080"," shipping",3.06054144860115,137,10,77.966930865915,70.6
"343","Los Angeles-Long Beach-Anaheim, CA","31080"," casual games",2.67797376752601,137,4,77.966930865915,129
"344","Los Angeles-Long Beach-Anaheim, CA","31080"," meeting software",2.67797376752601,137,4,77.966930865915,112.25
"345","Los Angeles-Long Beach-Anaheim, CA","31080"," physical security",2.67797376752601,137,4,77.966930865915,117
"346","Los Angeles-Long Beach-Anaheim, CA","31080"," public transportation",2.67797376752601,137,4,77.966930865915,112.25
"347","Los Angeles-Long Beach-Anaheim, CA","31080"," quantified self",2.67797376752601,137,4,77.966930865915,119.5
"348","Los Angeles-Long Beach-Anaheim, CA","31080","advanced materials",2.67797376752601,137,6,77.966930865915,54.5
"349","Los Angeles-Long Beach-Anaheim, CA","31080"," wearables",2.57085481682497,137,14,77.966930865915,46.3571428571429
"350","Los Angeles-Long Beach-Anaheim, CA","31080"," neuroscience",2.53702777976148,137,10,77.966930865915,68.8
"351","Los Angeles-Long Beach-Anaheim, CA","31080"," social media marketing",2.53702777976148,137,10,77.966930865915,87.2
"352","Los Angeles-Long Beach-Anaheim, CA","31080"," mobile devices",2.51060040705563,137,15,77.966930865915,67.7333333333333
"353","Los Angeles-Long Beach-Anaheim, CA","31080"," dental",2.47197578540862,137,8,77.966930865915,66.375
"354","Los Angeles-Long Beach-Anaheim, CA","31080"," music",2.47197578540862,137,22,77.966930865915,43.5909090909091
"355","Los Angeles-Long Beach-Anaheim, CA","31080"," automotive",2.41017639077341,137,12,77.966930865915,71.4166666666667
"356","Los Angeles-Long Beach-Anaheim, CA","31080"," banking",2.29540608645086,137,7,77.966930865915,96
"357","Los Angeles-Long Beach-Anaheim, CA","31080"," consumer applications",2.29540608645086,137,6,77.966930865915,83.5
"358","Los Angeles-Long Beach-Anaheim, CA","31080"," contact management",2.29540608645086,137,7,77.966930865915,98.4285714285714
"359","Los Angeles-Long Beach-Anaheim, CA","31080"," credit cards",2.29540608645086,137,3,77.966930865915,121
"360","Los Angeles-Long Beach-Anaheim, CA","31080"," enterprise resource planning (erp)",2.29540608645086,137,5,77.966930865915,131.4
"361","Los Angeles-Long Beach-Anaheim, CA","31080"," gps",2.29540608645086,137,5,77.966930865915,107.8
"362","Los Angeles-Long Beach-Anaheim, CA","31080"," industrial manufacturing",2.29540608645086,137,7,77.966930865915,55.2857142857143
"363","Los Angeles-Long Beach-Anaheim, CA","31080"," music streaming",2.29540608645086,137,6,77.966930865915,74
"364","Los Angeles-Long Beach-Anaheim, CA","31080"," optical communication",2.29540608645086,137,5,77.966930865915,135.2
"365","Los Angeles-Long Beach-Anaheim, CA","31080"," virtual reality",2.29540608645086,137,11,77.966930865915,45.0909090909091
"366","Los Angeles-Long Beach-Anaheim, CA","31080"," social media",2.28059701492537,137,26,77.966930865915,51.1153846153846
"367","Los Angeles-Long Beach-Anaheim, CA","31080"," augmented reality",2.21625415243532,137,10,77.966930865915,63.6
"368","Los Angeles-Long Beach-Anaheim, CA","31080"," ios",2.19875740912662,137,21,77.966930865915,53.1428571428571
"369","Los Angeles-Long Beach-Anaheim, CA","31080"," sensor",2.1423790140208,137,14,77.966930865915,66.9285714285714
"370","Los Angeles-Long Beach-Anaheim, CA","31080","information services",2.1423790140208,137,11,77.966930865915,47.3636363636364
"371","Los Angeles-Long Beach-Anaheim, CA","31080"," content marketing",2.09580555719427,137,6,77.966930865915,112.5
"372","Los Angeles-Long Beach-Anaheim, CA","31080"," mobile apps",2.01748696387609,137,42,77.966930865915,32.9523809523809
"373","Los Angeles-Long Beach-Anaheim, CA","31080"," facial recognition",2.0084803256445,137,5,77.966930865915,98.6
"374","Los Angeles-Long Beach-Anaheim, CA","31080"," iaas",2.0084803256445,137,9,77.966930865915,104.111111111111
"375","Los Angeles-Long Beach-Anaheim, CA","31080"," organic food",2.0084803256445,137,8,77.966930865915,76.75
